Cliente_ID,Edad,Genero,Saldo,Activo,Nivel_de_Satisfaccion
2593,75.0,M,69036.29,1.0,5.0
2594,0.0,F,27424.46,0.0,4.0
2595,79.0,F,4845.87,0.0,1.0
2596,26.0,F,64717.18,0.0,3.0
2597,70.0,F,0.0,1.0,1.0
2598,20.0,F,66390.74,1.0,0.0
2599,0.0,M,80458.5,0.0,5.0
2600,0.0,F,21924.65,1.0,0.0
2601,44.0,F,13283.83,0.0,2.0
2602,35.0,F,0.0,1.0,4.0
2603,50.0,M,29770.68,0.0,1.0
2604,43.0,M,90824.06,0.0,0.0
2605,55.0,F,77168.61,0.0,1.0
2606,75.0,F,99300.96,0.0,2.0
2607,40.0,M,96772.86,0.0,5.0
2608,76.0,F,0.0,0.0,3.0
2609,50.0,F,99899.75,1.0,4.0
2610,50.0,M,31071.32,1.0,5.0
2611,79.0,M,0.0,1.0,2.0
2612,24.0,F,9865.99,1.0,3.0
2613,74.0,M,47563.57,1.0,3.0
2614,79.0,F,76464.73,1.0,0.0
2615,66.0,N,14881.37,0.0,3.0
2616,67.0,M,29389.32,0.0,4.0
2617,18.0,M,0.0,1.0,3.0
2618,0.0,M,19550.24,0.0,0.0
2619,20.0,F,52090.67,0.0,2.0
2620,27.0,F,22227.06,1.0,4.0
2621,64.0,F,63127.14,1.0,3.0
2622,61.0,M,72824.43,0.0,3.0
2623,25.0,M,57945.35,0.0,5.0
2624,76.0,M,12286.77,0.0,4.0
2625,60.0,M,4439.46,0.0,3.0
2626,39.0,F,97966.96,1.0,5.0
2627,0.0,F,54651.58,1.0,3.0
2628,71.0,M,31345.52,0.0,4.0
2629,52.0,M,75371.31,1.0,3.0
2630,61.0,M,85387.52,0.0,1.0
2631,22.0,F,71359.71,0.0,5.0
2632,26.0,N,91874.44,1.0,4.0
2633,20.0,F,2502.39,0.0,2.0
2634,74.0,M,1747.95,1.0,4.0
2635,26.0,M,0.0,1.0,3.0
2636,65.0,F,0.0,0.0,0.0
2637,23.0,M,62542.51,1.0,0.0
2638,33.0,F,60620.06,1.0,1.0
2639,26.0,M,63120.33,1.0,0.0
2640,51.0,M,11565.52,1.0,4.0
2641,53.0,F,12314.33,1.0,2.0
2642,42.0,M,80385.16,1.0,3.0
2643,48.0,F,0.0,0.0,4.0
2644,0.0,F,72855.32,0.0,3.0
2645,63.0,F,0.0,0.0,4.0
2646,19.0,F,99358.63,0.0,4.0
2647,32.0,F,80841.08,0.0,5.0
2648,24.0,F,45071.15,1.0,4.0
2649,18.0,F,5911.6,1.0,0.0
2650,68.0,M,52948.94,1.0,4.0
2651,71.0,F,13060.91,1.0,3.0
2652,70.0,F,43725.43,1.0,1.0
2653,60.0,F,15218.57,1.0,2.0
2654,20.0,F,59948.35,1.0,3.0
2655,75.0,M,27217.23,0.0,3.0
2656,0.0,M,24347.14,0.0,5.0
2657,56.0,M,99180.59,0.0,5.0
2658,28.0,F,84106.32,0.0,4.0
2659,73.0,M,16989.26,0.0,3.0
2660,0.0,M,40463.73,1.0,2.0
2661,20.0,M,0.0,0.0,4.0
2662,75.0,M,48312.74,1.0,1.0
2663,47.0,F,51121.4,1.0,2.0
2664,74.0,M,81861.29,0.0,2.0
2665,55.0,M,63284.88,1.0,0.0
2666,61.0,F,49770.18,0.0,0.0
2667,75.0,F,17603.77,1.0,4.0
2668,78.0,F,56365.18,1.0,1.0
2669,30.0,F,67565.75,0.0,3.0
2670,0.0,F,37029.63,0.0,0.0
2671,52.0,M,27643.32,1.0,1.0
2672,72.0,M,79838.17,0.0,3.0
2673,78.0,F,56496.68,1.0,4.0
2674,56.0,M,24456.11,0.0,1.0
2675,42.0,M,78873.94,0.0,2.0
2676,19.0,F,43170.75,0.0,4.0
2677,54.0,F,4351.24,1.0,1.0
2678,62.0,N,24799.42,0.0,5.0
2679,30.0,M,95972.4,0.0,3.0
2680,24.0,M,0.0,1.0,2.0
2681,0.0,N,80456.61,0.0,4.0
2682,18.0,N,86188.85,0.0,4.0
2683,50.0,F,61237.63,0.0,4.0
2684,46.0,F,79197.13,1.0,5.0
2685,41.0,N,27478.16,0.0,1.0
2686,59.0,N,5530.22,1.0,5.0
2687,62.0,F,71213.09,0.0,5.0
2688,72.0,M,81992.58,0.0,0.0
2689,76.0,F,42179.16,0.0,3.0
2690,0.0,M,60853.92,0.0,3.0
2691,68.0,F,53327.61,1.0,3.0
2692,36.0,M,80702.63,1.0,3.0
2693,73.0,M,18026.12,0.0,4.0
2694,0.0,F,9737.78,1.0,1.0
2695,46.0,M,72987.46,0.0,1.0
2696,33.0,F,0.0,0.0,4.0
2697,65.0,N,16575.8,1.0,3.0
2698,31.0,F,0.0,1.0,3.0
2699,50.0,F,97308.2,0.0,5.0
2700,44.0,F,10369.76,0.0,5.0
2701,49.0,N,73980.36,0.0,1.0
2702,48.0,F,8291.76,0.0,0.0
2703,79.0,M,54688.51,0.0,3.0
2704,33.0,M,13402.05,0.0,5.0
2705,22.0,M,98806.63,0.0,3.0
2706,0.0,M,80724.73,1.0,2.0
2707,40.0,M,15092.08,1.0,5.0
2708,24.0,F,36110.63,0.0,3.0
2709,24.0,F,43249.17,0.0,3.0
2710,71.0,M,12833.17,0.0,5.0
2711,53.0,F,89460.9,0.0,1.0
2712,25.0,M,90370.54,0.0,0.0
2713,36.0,M,44067.46,1.0,4.0
2714,50.0,M,96688.45,0.0,0.0
2715,43.0,M,59095.43,1.0,4.0
2716,34.0,M,46881.16,1.0,3.0
2717,29.0,F,37717.04,0.0,0.0
2718,79.0,M,85114.57,0.0,1.0
2719,79.0,F,85141.03,0.0,5.0
2720,37.0,M,85737.7,1.0,4.0
2721,38.0,F,63954.58,0.0,4.0
2722,36.0,F,47478.89,1.0,5.0
2723,60.0,F,83381.64,0.0,2.0
2724,79.0,F,10998.14,0.0,2.0
2725,22.0,M,27099.29,0.0,1.0
2726,38.0,M,31957.76,1.0,3.0
2727,37.0,F,74187.79,0.0,1.0
2728,47.0,M,93446.8,1.0,2.0
2729,65.0,M,50833.75,0.0,2.0
2730,36.0,F,52052.67,0.0,5.0
2731,65.0,M,34251.49,0.0,5.0
2732,56.0,F,26368.03,1.0,3.0
2733,32.0,F,0.0,0.0,2.0
2734,52.0,F,91696.94,1.0,4.0
2735,59.0,M,0.0,0.0,2.0
2736,50.0,M,0.0,1.0,3.0
2737,20.0,F,83789.35,0.0,3.0
2738,32.0,M,8147.36,1.0,4.0
2739,45.0,N,78687.89,1.0,4.0
2740,75.0,N,77200.73,0.0,1.0
2741,0.0,F,27098.2,0.0,1.0
2742,39.0,M,0.0,0.0,2.0
2743,21.0,F,41478.17,1.0,0.0
2744,48.0,F,97885.4,0.0,3.0
2745,78.0,N,0.0,0.0,3.0
2746,22.0,N,7258.81,0.0,5.0
2747,52.0,F,94927.48,0.0,3.0
2748,50.0,M,0.0,0.0,2.0
2749,51.0,M,95044.04,1.0,1.0
2750,0.0,M,77743.19,0.0,4.0
2751,21.0,F,13512.3,1.0,1.0
2752,77.0,F,1355.54,1.0,2.0
2753,0.0,M,0.0,1.0,3.0
2754,55.0,M,71409.66,0.0,4.0
2755,29.0,M,83887.57,1.0,4.0
2756,36.0,M,26209.99,1.0,3.0
2757,68.0,M,20110.62,1.0,5.0
2758,0.0,F,82294.01,1.0,2.0
2759,42.0,M,76270.86,1.0,3.0
2760,32.0,F,61383.68,0.0,2.0
2761,42.0,M,97631.37,0.0,5.0
2762,66.0,M,74486.56,1.0,3.0
2763,77.0,M,82249.53,0.0,4.0
2764,64.0,F,47736.78,0.0,1.0
2765,39.0,N,22082.92,0.0,4.0
2766,69.0,F,35395.93,0.0,1.0
2767,19.0,F,14161.05,1.0,1.0
2768,22.0,M,6322.12,1.0,3.0
2769,66.0,F,38272.46,1.0,1.0
2770,76.0,M,76661.74,0.0,2.0
2771,53.0,F,41091.01,1.0,1.0
2772,79.0,M,56919.87,1.0,2.0
2773,27.0,F,0.0,1.0,3.0
2774,71.0,M,17669.21,1.0,0.0
2775,74.0,M,38660.69,0.0,3.0
2776,67.0,F,61198.61,0.0,0.0
2777,53.0,F,22435.22,1.0,0.0
2778,64.0,M,85235.4,0.0,0.0
2779,77.0,F,0.0,1.0,5.0
2780,58.0,F,0.0,0.0,1.0
2781,0.0,F,86147.96,0.0,5.0
2782,31.0,M,12502.29,0.0,3.0
2783,46.0,F,53057.42,1.0,2.0
2784,76.0,M,86547.64,0.0,4.0
2785,65.0,F,77120.78,1.0,3.0
2786,72.0,M,98084.49,1.0,1.0
2787,18.0,F,70717.87,1.0,5.0
2788,46.0,F,33320.34,0.0,3.0
2789,72.0,N,9885.63,1.0,0.0
2790,73.0,F,46390.41,1.0,3.0
2791,22.0,M,0.0,1.0,5.0
2792,27.0,F,0.0,1.0,3.0
2793,0.0,F,81898.95,1.0,2.0
2794,21.0,F,76296.06,0.0,0.0
2795,41.0,F,10781.31,0.0,5.0
2796,57.0,N,65385.7,1.0,3.0
2797,35.0,N,16689.54,1.0,5.0
2798,0.0,F,7163.31,0.0,3.0
2799,24.0,F,0.0,1.0,1.0
2800,24.0,N,92862.82,1.0,1.0
2801,56.0,F,40965.73,1.0,3.0
2802,45.0,M,26685.23,1.0,5.0
2803,62.0,M,0.0,0.0,3.0
2804,40.0,M,12044.55,1.0,0.0
2805,58.0,F,6283.75,0.0,4.0
2806,23.0,M,85084.51,1.0,5.0
2807,77.0,M,17170.65,1.0,5.0
2808,63.0,M,61760.35,1.0,1.0
2809,0.0,M,79730.37,1.0,5.0
2810,71.0,M,83289.35,0.0,1.0
2811,70.0,F,86717.61,1.0,5.0
2812,20.0,F,6686.37,1.0,5.0
2813,24.0,M,98290.02,1.0,5.0
2814,74.0,M,12080.42,0.0,5.0
2815,72.0,M,33609.71,1.0,4.0
2816,25.0,M,0.0,0.0,4.0
2817,53.0,M,4887.45,0.0,4.0
2818,25.0,F,90890.28,0.0,3.0
2819,54.0,M,62862.47,1.0,3.0
2820,64.0,F,56875.85,0.0,0.0
2821,71.0,M,75486.98,0.0,4.0
2822,0.0,N,38442.48,1.0,2.0
2823,37.0,N,9013.35,1.0,3.0
2824,63.0,F,43554.3,1.0,1.0
2825,58.0,F,84165.23,1.0,3.0
2826,53.0,M,42746.17,0.0,4.0
2827,38.0,M,0.0,0.0,2.0
2828,37.0,F,9838.39,1.0,2.0
2829,50.0,F,73707.64,0.0,2.0
2830,62.0,F,84473.66,0.0,1.0
2831,69.0,M,94065.8,0.0,1.0
2832,37.0,F,83673.98,1.0,2.0
2833,65.0,F,98752.71,1.0,5.0
2834,65.0,M,53740.81,0.0,1.0
2835,56.0,F,54072.36,0.0,0.0
2836,19.0,M,34808.81,0.0,1.0
2837,47.0,F,97579.01,0.0,3.0
2838,56.0,F,39874.02,0.0,1.0
2839,39.0,F,9284.95,0.0,3.0
2840,62.0,N,51358.88,0.0,2.0
2841,24.0,F,85074.91,1.0,1.0
2842,31.0,F,57641.64,0.0,1.0
2843,58.0,F,67293.34,1.0,3.0
2844,57.0,F,15230.43,1.0,2.0
2845,54.0,M,60698.46,0.0,0.0
2846,29.0,M,64943.97,0.0,4.0
2847,78.0,F,29929.67,1.0,4.0
2848,0.0,M,87156.51,0.0,4.0
2849,30.0,M,86913.5,1.0,4.0
2850,71.0,M,10058.28,0.0,0.0
2851,78.0,F,24107.23,1.0,1.0
2852,53.0,M,97001.61,0.0,0.0
2853,55.0,M,90714.64,1.0,3.0
2854,78.0,M,13379.01,0.0,1.0
2855,34.0,F,70978.61,1.0,3.0
2856,39.0,M,99558.59,0.0,0.0
2857,48.0,N,62322.58,0.0,4.0
2858,45.0,M,84475.68,1.0,5.0
2859,58.0,F,80325.82,0.0,4.0
2860,23.0,F,29052.14,1.0,0.0
2861,70.0,M,44712.8,0.0,2.0
2862,40.0,M,0.0,0.0,2.0
2863,59.0,M,44781.1,1.0,4.0
2864,68.0,M,12117.77,1.0,1.0
2865,38.0,M,51946.57,0.0,1.0
2866,46.0,N,49244.71,1.0,4.0
2867,63.0,F,81034.72,1.0,5.0
2868,51.0,M,0.0,1.0,1.0
2869,65.0,F,55429.42,1.0,0.0
2870,55.0,M,13599.73,1.0,1.0
2871,66.0,F,4118.79,0.0,2.0
2872,0.0,N,22468.04,0.0,4.0
2873,73.0,F,70693.44,0.0,1.0
2874,35.0,F,77341.6,0.0,2.0
2875,65.0,N,59960.03,1.0,4.0
2876,20.0,M,84650.48,1.0,4.0
2877,51.0,F,1907.58,1.0,3.0
2878,34.0,F,92001.25,1.0,2.0
2879,32.0,F,14768.2,1.0,5.0
2880,62.0,N,88149.61,0.0,3.0
2881,71.0,F,6415.46,0.0,4.0
2882,52.0,F,9791.71,1.0,4.0
2883,65.0,M,57099.53,0.0,5.0
2884,37.0,F,10559.53,1.0,3.0
2885,61.0,F,12617.1,0.0,3.0
2886,74.0,F,60513.72,1.0,4.0
2887,53.0,F,9350.09,0.0,0.0
2888,72.0,F,28679.65,1.0,5.0
2889,78.0,F,50519.63,1.0,4.0
2890,46.0,M,81695.79,1.0,3.0
2891,72.0,F,24629.06,0.0,2.0
2892,20.0,M,30659.08,1.0,2.0
2893,22.0,M,66368.59,1.0,1.0
2894,21.0,N,12125.32,1.0,4.0
2895,28.0,M,58305.52,0.0,2.0
2896,30.0,M,95132.29,0.0,2.0
2897,74.0,F,61149.34,0.0,2.0
2898,69.0,F,91274.27,1.0,1.0
2899,55.0,F,0.0,1.0,5.0
2900,46.0,M,23687.48,1.0,3.0
2901,66.0,M,35595.7,1.0,5.0
2902,39.0,M,30189.11,0.0,1.0
2903,77.0,M,78462.48,1.0,2.0
2904,24.0,F,0.0,1.0,4.0
2905,0.0,F,0.0,0.0,4.0
2906,59.0,F,89885.63,0.0,2.0
2907,41.0,M,97947.3,0.0,0.0
2908,36.0,F,40312.83,1.0,2.0
2909,67.0,F,0.0,1.0,2.0
2910,59.0,M,0.0,0.0,1.0
2911,25.0,N,12672.14,0.0,4.0
2912,25.0,M,13471.92,0.0,5.0
2913,27.0,M,33588.81,1.0,4.0
2914,56.0,M,0.0,0.0,1.0
2915,30.0,F,0.0,0.0,2.0
2916,33.0,F,63181.12,1.0,1.0
2917,38.0,F,63943.88,0.0,3.0
2918,76.0,F,46606.52,0.0,1.0
2919,71.0,F,12845.12,0.0,0.0
2920,41.0,F,6188.33,0.0,1.0
2921,36.0,M,47520.51,1.0,0.0
2922,61.0,N,52327.94,1.0,3.0
2923,65.0,M,0.0,1.0,4.0
2924,76.0,M,71100.15,0.0,1.0
2925,52.0,M,31574.74,0.0,1.0
2926,75.0,F,90060.36,1.0,1.0
2927,76.0,M,31735.74,0.0,4.0
2928,51.0,N,44179.18,1.0,4.0
2929,73.0,F,43315.18,1.0,2.0
2930,0.0,M,31608.14,1.0,5.0
2931,79.0,F,0.0,1.0,1.0
2932,69.0,F,90518.9,0.0,1.0
2933,70.0,N,52138.11,1.0,3.0
2934,0.0,F,25768.96,0.0,3.0
2935,29.0,M,21059.25,0.0,5.0
2936,31.0,F,71683.1,1.0,1.0
2937,32.0,N,95964.85,0.0,1.0
2938,0.0,M,56232.9,1.0,5.0
2939,52.0,N,28034.77,0.0,4.0
2940,56.0,F,65658.85,0.0,2.0
2941,50.0,M,0.0,1.0,0.0
2942,77.0,M,82223.08,0.0,2.0
2943,76.0,M,76144.84,1.0,0.0
2944,54.0,M,90359.46,1.0,5.0
2945,71.0,N,24261.29,0.0,5.0
2946,65.0,M,25872.08,0.0,0.0
2947,56.0,N,22076.69,0.0,5.0
2948,54.0,M,39954.4,1.0,1.0
2949,0.0,M,58555.19,0.0,1.0
2950,72.0,M,38102.75,0.0,5.0
2951,78.0,M,83130.18,0.0,2.0
2952,36.0,M,19663.24,1.0,4.0
2953,63.0,N,93129.97,1.0,5.0
2954,0.0,N,40118.36,1.0,1.0
2955,44.0,M,39864.72,0.0,5.0
2956,0.0,M,72456.4,0.0,5.0
2957,57.0,N,0.0,1.0,4.0
2958,77.0,F,9401.26,1.0,1.0
2959,36.0,F,31606.61,1.0,4.0
2960,18.0,F,32854.71,0.0,2.0
2961,28.0,M,27837.69,0.0,5.0
2962,53.0,M,67915.8,0.0,2.0
2963,67.0,F,96404.52,1.0,2.0
2964,75.0,M,14592.96,1.0,3.0
2965,33.0,N,37133.88,1.0,2.0
2966,0.0,F,54737.25,0.0,3.0
2967,38.0,F,9341.31,0.0,5.0
2968,47.0,F,68128.68,1.0,2.0
2969,62.0,M,96327.48,1.0,4.0
2970,18.0,N,15926.52,1.0,3.0
2971,21.0,M,3527.24,1.0,0.0
2972,62.0,F,92561.45,1.0,2.0
2973,35.0,M,46618.37,1.0,2.0
2974,21.0,M,95450.16,0.0,1.0
2975,67.0,N,16234.34,0.0,4.0
2976,23.0,F,0.0,1.0,3.0
2977,61.0,F,78463.99,1.0,4.0
2978,46.0,M,27282.38,0.0,1.0
2979,62.0,F,64418.57,0.0,2.0
2980,0.0,M,86147.29,0.0,3.0
2981,39.0,M,49674.64,1.0,2.0
2982,37.0,F,12349.55,0.0,3.0
2983,24.0,M,16661.63,0.0,2.0
2984,22.0,N,20027.55,1.0,1.0
2985,59.0,N,55940.99,0.0,0.0
2986,59.0,N,10939.35,1.0,4.0
2987,56.0,F,56421.77,0.0,0.0
2988,74.0,F,96684.71,1.0,3.0
2989,79.0,F,99802.79,0.0,4.0
2990,28.0,F,31544.26,0.0,4.0
2991,58.0,F,24720.31,0.0,4.0
2992,63.0,M,79676.84,0.0,2.0
2993,72.0,F,0.0,1.0,4.0
2994,32.0,N,87752.35,1.0,0.0
2995,37.0,F,0.0,0.0,0.0
2996,70.0,M,73829.09,0.0,0.0
2997,44.0,M,19377.17,0.0,5.0
2998,45.0,N,0.0,1.0,1.0
2999,55.0,M,85937.43,1.0,0.0
3000,76.0,M,40681.83,1.0,2.0
3001,0.0,M,89402.57,0.0,4.0
3002,36.0,M,13902.44,0.0,0.0
3003,0.0,M,2518.2,0.0,5.0
3004,18.0,N,15746.91,0.0,3.0
3005,72.0,F,72504.43,1.0,2.0
3006,76.0,N,95929.59,1.0,4.0
3007,70.0,F,3196.33,1.0,1.0
3008,23.0,N,92646.6,0.0,2.0
3009,61.0,M,43938.83,1.0,1.0
3010,47.0,M,0.0,1.0,4.0
3011,38.0,M,52639.88,1.0,5.0
3012,72.0,F,0.0,1.0,3.0
3013,73.0,M,50899.81,0.0,1.0
3014,19.0,M,24198.06,1.0,0.0
3015,52.0,F,51325.32,0.0,1.0
3016,51.0,F,91426.13,0.0,2.0
3017,32.0,M,22185.84,0.0,1.0
3018,69.0,M,83216.0,1.0,0.0
3019,69.0,M,69851.3,0.0,2.0
3020,44.0,F,49845.56,0.0,3.0
3021,33.0,M,69918.05,0.0,3.0
3022,0.0,M,8765.48,0.0,0.0
3023,64.0,N,38009.87,1.0,0.0
3024,21.0,F,0.0,0.0,5.0
3025,19.0,M,7069.61,0.0,2.0
3026,24.0,M,49654.1,1.0,3.0
3027,73.0,F,38179.06,0.0,3.0
3028,65.0,F,34707.74,1.0,1.0
3029,78.0,F,37594.15,0.0,3.0
3030,79.0,F,77628.26,0.0,2.0
3031,52.0,M,95589.74,0.0,3.0
3032,54.0,M,55009.47,1.0,5.0
3033,40.0,M,18256.1,0.0,3.0
3034,26.0,F,9556.61,0.0,0.0
3035,39.0,M,86653.4,0.0,5.0
3036,50.0,M,64203.86,0.0,4.0
3037,53.0,M,75240.03,1.0,4.0
3038,56.0,F,20769.81,1.0,1.0
3039,61.0,M,87701.89,0.0,1.0
3040,48.0,M,91192.48,0.0,1.0
3041,25.0,F,24661.32,1.0,4.0
3042,33.0,F,34113.77,0.0,1.0
3043,74.0,M,47380.18,1.0,0.0
3044,48.0,M,86557.33,1.0,1.0
3045,59.0,F,1209.76,0.0,2.0
3046,0.0,F,34458.29,1.0,4.0
3047,57.0,M,94379.24,0.0,4.0
3048,53.0,N,3556.25,1.0,3.0
3049,42.0,F,92788.27,0.0,2.0
3050,39.0,M,47604.35,0.0,4.0
3051,73.0,M,87700.73,1.0,3.0
3052,68.0,M,59522.34,1.0,3.0
3053,61.0,M,30864.86,0.0,2.0
3054,51.0,M,67592.71,0.0,1.0
3055,49.0,M,42779.47,1.0,0.0
3056,0.0,M,65745.09,1.0,1.0
3057,59.0,M,60032.39,0.0,1.0
3058,20.0,F,37847.53,1.0,0.0
3059,55.0,F,94415.39,1.0,1.0
3060,68.0,M,89009.81,0.0,4.0
3061,0.0,M,62270.42,1.0,4.0
3062,73.0,F,77538.15,0.0,5.0
3063,65.0,N,36095.89,0.0,1.0
3064,30.0,M,22315.84,0.0,5.0
3065,0.0,M,67433.52,0.0,0.0
3066,0.0,F,46596.31,0.0,3.0
3067,41.0,F,64467.81,0.0,2.0
3068,72.0,F,51907.82,0.0,1.0
3069,0.0,F,82956.81,0.0,1.0
3070,47.0,M,32658.62,1.0,0.0
3071,52.0,M,0.0,1.0,1.0
3072,31.0,N,79742.61,0.0,5.0
3073,32.0,M,2772.46,1.0,4.0
3074,59.0,M,87012.42,1.0,1.0
3075,20.0,N,13241.98,1.0,3.0
3076,31.0,F,17600.12,0.0,5.0
3077,53.0,F,0.0,1.0,5.0
3078,24.0,F,2944.07,0.0,2.0
3079,36.0,F,74740.11,1.0,1.0
3080,33.0,F,27590.08,1.0,3.0
3081,0.0,M,26577.01,0.0,0.0
3082,51.0,F,60551.44,0.0,2.0
3083,0.0,M,95413.41,0.0,5.0
3084,62.0,M,14742.67,1.0,1.0
3085,0.0,N,0.0,0.0,1.0
3086,54.0,M,2948.6,0.0,1.0
3087,20.0,M,0.0,0.0,2.0
3088,73.0,F,36935.29,0.0,1.0
3089,50.0,M,33036.85,0.0,2.0
3090,23.0,N,71594.04,0.0,4.0
3091,41.0,N,93445.84,0.0,0.0
3092,42.0,M,99728.92,0.0,5.0
3093,59.0,M,93687.83,1.0,5.0
3094,30.0,M,56892.96,1.0,1.0
3095,49.0,M,2204.38,0.0,1.0
3096,49.0,N,49758.66,0.0,1.0
3097,44.0,M,91129.63,0.0,2.0
3098,38.0,M,6830.13,1.0,2.0
3099,22.0,F,82803.01,0.0,2.0
3100,28.0,M,24003.04,0.0,5.0
3101,72.0,F,6077.45,0.0,1.0
3102,70.0,F,27521.56,0.0,5.0
3103,62.0,F,85130.92,1.0,2.0
3104,73.0,F,66459.05,0.0,4.0
3105,72.0,N,5469.49,0.0,1.0
3106,26.0,N,67776.41,0.0,5.0
3107,67.0,F,71917.7,0.0,4.0
3108,55.0,F,49141.01,0.0,2.0
3109,21.0,M,22826.6,0.0,1.0
3110,29.0,F,86768.87,0.0,4.0
3111,65.0,M,0.0,1.0,2.0
3112,31.0,M,93316.71,0.0,4.0
3113,64.0,F,51498.79,1.0,2.0
3114,28.0,N,37752.53,0.0,3.0
3115,48.0,M,68592.41,1.0,0.0
3116,60.0,M,70595.69,0.0,2.0
3117,40.0,M,46431.42,0.0,3.0
3118,70.0,F,30699.7,0.0,3.0
3119,40.0,M,58282.31,1.0,2.0
3120,0.0,F,5742.15,0.0,1.0
3121,55.0,M,47519.38,0.0,3.0
3122,69.0,F,87682.72,0.0,5.0
3123,19.0,M,4962.78,0.0,3.0
3124,76.0,F,28735.52,1.0,5.0
3125,55.0,M,74214.5,0.0,1.0
3126,21.0,M,61759.29,1.0,2.0
3127,0.0,M,52090.96,0.0,3.0
3128,67.0,F,5871.72,1.0,1.0
3129,55.0,M,99847.27,0.0,2.0
3130,64.0,M,45059.55,1.0,5.0
3131,27.0,F,47591.02,1.0,3.0
3132,21.0,F,30581.09,1.0,1.0
3133,49.0,M,89924.35,0.0,3.0
3134,78.0,N,80962.65,0.0,2.0
3135,71.0,M,74623.37,0.0,5.0
3136,70.0,F,85672.15,1.0,4.0
3137,19.0,M,12563.74,0.0,4.0
3138,0.0,F,2834.53,1.0,2.0
3139,69.0,N,34506.64,0.0,3.0
3140,0.0,M,61404.56,1.0,4.0
3141,62.0,F,64148.56,0.0,1.0
3142,64.0,F,63215.23,0.0,5.0
3143,51.0,M,15097.1,0.0,3.0
3144,67.0,M,75888.35,1.0,3.0
3145,74.0,M,19048.16,0.0,1.0
3146,71.0,M,87125.81,0.0,3.0
3147,70.0,M,51148.6,1.0,3.0
3148,63.0,M,28909.94,1.0,0.0
3149,0.0,F,79795.34,1.0,4.0
3150,42.0,N,17859.45,1.0,0.0
3151,0.0,F,80258.72,0.0,0.0
3152,41.0,M,67304.28,1.0,3.0
3153,36.0,M,59807.55,0.0,3.0
3154,60.0,F,91109.67,1.0,1.0
3155,48.0,F,10010.69,0.0,3.0
3156,46.0,M,54744.5,1.0,4.0
3157,34.0,M,60266.91,0.0,2.0
3158,73.0,M,65469.7,1.0,2.0
3159,76.0,N,67047.06,0.0,2.0
3160,35.0,M,89408.26,1.0,2.0
3161,62.0,M,92397.2,0.0,3.0
3162,51.0,F,90175.44,1.0,2.0
3163,43.0,F,50354.59,1.0,2.0
3164,57.0,M,93381.19,0.0,5.0
3165,0.0,M,34845.81,1.0,2.0
3166,44.0,M,4675.17,0.0,4.0
3167,24.0,F,90368.87,0.0,5.0
3168,69.0,F,35594.9,1.0,1.0
3169,63.0,F,6895.48,0.0,0.0
3170,76.0,N,36575.95,1.0,3.0
3171,64.0,M,67206.77,0.0,4.0
3172,29.0,F,8698.4,0.0,1.0
3173,75.0,M,79765.19,1.0,3.0
3174,0.0,M,16971.11,0.0,2.0
3175,71.0,M,36210.7,0.0,3.0
3176,27.0,F,33869.72,1.0,3.0
3177,64.0,N,26648.65,1.0,5.0
3178,28.0,M,30988.65,1.0,4.0
3179,26.0,N,87441.28,0.0,5.0
3180,51.0,M,92186.26,1.0,3.0
3181,0.0,M,46433.79,1.0,4.0
3182,67.0,N,14768.36,1.0,4.0
3183,48.0,F,47998.23,1.0,4.0
3184,40.0,M,3648.83,1.0,2.0
3185,0.0,F,0.0,0.0,3.0
3186,58.0,F,21692.22,0.0,5.0
3187,55.0,F,28358.02,0.0,1.0
3188,64.0,F,78043.21,1.0,3.0
3189,20.0,F,0.0,1.0,3.0
3190,0.0,M,51489.68,0.0,5.0
3191,74.0,M,27628.34,1.0,0.0
3192,33.0,F,80753.69,0.0,3.0
3193,55.0,F,10935.5,0.0,1.0
3194,50.0,M,61581.11,1.0,1.0
3195,23.0,F,73948.72,1.0,3.0
3196,69.0,N,36771.85,1.0,2.0
3197,57.0,F,69275.34,0.0,3.0
3198,0.0,F,89919.8,0.0,4.0
3199,51.0,N,90338.18,0.0,2.0
3200,21.0,F,15681.16,0.0,0.0
3201,73.0,M,1414.76,0.0,0.0
3202,48.0,F,57035.75,0.0,4.0
3203,0.0,M,65510.64,1.0,1.0
3204,53.0,F,0.0,0.0,1.0
3205,64.0,M,19245.58,0.0,5.0
3206,45.0,M,0.0,0.0,4.0
3207,73.0,F,15660.07,0.0,5.0
3208,29.0,M,13363.42,1.0,1.0
3209,18.0,F,0.0,0.0,1.0
3210,23.0,F,65487.22,1.0,1.0
3211,58.0,F,54131.46,0.0,1.0
3212,0.0,M,84914.8,1.0,5.0
3213,76.0,M,37375.04,1.0,0.0
3214,68.0,F,36485.91,0.0,5.0
3215,28.0,M,58887.8,0.0,1.0
3216,75.0,F,85274.11,0.0,4.0
3217,60.0,M,9226.8,1.0,0.0
3218,47.0,F,7446.13,0.0,2.0
3219,79.0,M,34736.37,0.0,4.0
3220,51.0,F,45311.68,0.0,4.0
3221,43.0,N,69663.77,0.0,5.0
3222,67.0,M,71875.1,1.0,1.0
3223,18.0,N,25711.42,0.0,1.0
3224,38.0,M,83638.25,0.0,1.0
3225,0.0,F,88051.9,0.0,2.0
3226,24.0,F,84739.7,0.0,2.0
3227,18.0,M,4175.18,1.0,2.0
3228,48.0,F,7567.92,0.0,4.0
3229,46.0,N,36040.71,1.0,5.0
